state,candidate_name,pct_estimate,pct_trend_adjusted,date
New York,Trump,33.5375,33.03598,23/08/2020
New York,Biden,40.05462,41.73376,23/08/2020
New York,Biden,57.83791,58.90297,22/08/2020
New York,Trump,33.44635,33.14823,22/08/2020
New York,Biden,40.0441,41.14983,22/08/2020
New York,Biden,57.92525,58.92478,21/08/2020
New York,Trump,33.60551,33.3081,21/08/2020
New York,Biden,39.99961,40.19743,21/08/2020
New York,Biden,57.92175,59.01897,20/08/2020
New York,Trump,33.58875,33.4029,20/08/2020
New York,Biden,39.99856,40.16542,20/08/2020
New York,Biden,57.91562,59.00874,19/08/2020
New York,Trump,33.58549,33.57408,19/08/2020
New York,Biden,39.99778,40.13453,19/08/2020
New York,Biden,57.94816,59.06148,18/08/2020
New York,Trump,33.60164,33.57586,18/08/2020
New York,Biden,57.94994,59.12824,17/08/2020
New York,Trump,33.60139,33.61164,17/08/2020
New York,Biden,57.88677,58.94094,16/08/2020
New York,Trump,33.54505,33.71148,16/08/2020
New York,Biden,58.02665,58.81886,15/08/2020
New York,Trump,33.47213,33.35529,15/08/2020
New York,Biden,58.02719,58.83062,14/08/2020
New York,Trump,33.47245,33.35717,14/08/2020
New York,Biden,58.04928,58.47931,13/08/2020
New York,Trump,33.47404,33.32426,13/08/2020
New York,Biden,57.8732,58.16888,12/08/2020
New York,Trump,33.52987,33.02962,12/08/2020
New York,Biden,57.82973,58.22825,11/08/2020
New York,Trump,33.54646,32.99761,11/08/2020
New York,Biden,57.94289,58.06556,10/08/2020
New York,Trump,33.49597,32.87227,10/08/2020
New York,Biden,57.8856,57.86689,09/08/2020
New York,Trump,33.51271,33.00406,09/08/2020
New York,Biden,57.88463,57.86745,08/08/2020
New York,Trump,33.51423,33.00276,08/08/2020
New York,Biden,57.88463,57.86745,07/08/2020
New York,Trump,33.51423,33.00276,07/08/2020
New York,Biden,57.9167,57.94482,06/08/2020
New York,Trump,33.50043,33.24566,06/08/2020
New York,Biden,57.91478,58.16909,05/08/2020
New York,Trump,33.5281,33.38451,05/08/2020
New York,Biden,57.88712,58.34734,04/08/2020
New York,Trump,33.48248,33.15462,04/08/2020
New York,Biden,57.85368,58.35559,03/08/2020
New York,Trump,33.5093,33.08254,03/08/2020
New York,Biden,57.83212,58.13845,02/08/2020
New York,Trump,33.51361,32.93836,02/08/2020
New York,Biden,57.82639,58.13274,01/08/2020
New York,Trump,33.51461,32.93936,01/08/2020
New York,Biden,57.82639,58.13274,31/07/2020
New York,Trump,33.51461,32.93936,31/07/2020
New York,Biden,57.80039,57.86474,30/07/2020
New York,Trump,33.53382,32.58503,30/07/2020
New York,Biden,57.80054,57.85003,29/07/2020
New York,Trump,33.53015,32.48582,29/07/2020
New York,Biden,57.841,57.98256,28/07/2020
New York,Trump,33.52562,32.48836,28/07/2020
New York,Biden,57.83719,57.99015,27/07/2020
New York,Trump,33.52781,32.47999,27/07/2020
New York,Biden,57.86229,58.10558,26/07/2020
New York,Trump,33.52148,32.65079,26/07/2020
New York,Biden,57.85073,58.11188,25/07/2020
New York,Trump,33.53022,32.64137,25/07/2020
New York,Biden,57.83702,58.10516,24/07/2020
New York,Trump,33.53493,32.63699,24/07/2020
New York,Biden,57.82076,58.05599,23/07/2020
New York,Trump,33.57966,32.69534,23/07/2020
New York,Biden,57.80944,57.79533,22/07/2020
New York,Trump,33.57675,32.56594,22/07/2020
New York,Biden,57.86972,58.47902,21/07/2020
New York,Trump,33.55341,32.49683,21/07/2020
New York,Biden,57.87033,58.48388,20/07/2020
New York,Trump,33.55333,32.492,20/07/2020
New York,Biden,57.86905,58.48259,19/07/2020
New York,Trump,33.55384,32.49254,19/07/2020
New York,Biden,57.84976,58.39083,18/07/2020
New York,Trump,33.51297,32.25859,18/07/2020
New York,Biden,57.82676,58.36784,17/07/2020
New York,Trump,33.52005,32.26561,17/07/2020
New York,Biden,57.82666,58.3693,16/07/2020
New York,Trump,33.52043,32.23661,16/07/2020
New York,Biden,57.82721,58.36986,15/07/2020
New York,Trump,33.52023,32.23641,15/07/2020
New York,Biden,57.93222,58.37926,14/07/2020
New York,Trump,33.47244,32.2625,14/07/2020
New York,Biden,57.89352,58.33314,13/07/2020
New York,Trump,33.4828,32.27552,13/07/2020
New York,Biden,57.95488,58.67555,12/07/2020
New York,Trump,33.46584,32.3394,12/07/2020
New York,Biden,57.951,58.71283,11/07/2020
New York,Trump,33.46708,32.32038,11/07/2020
New York,Biden,57.94136,58.70345,10/07/2020
New York,Trump,33.46222,32.3156,10/07/2020
New York,Biden,57.92881,58.67215,09/07/2020
New York,Trump,33.46606,32.29572,09/07/2020
New York,Biden,57.90043,58.64389,08/07/2020
New York,Trump,33.47577,32.30534,08/07/2020
New York,Biden,57.94557,58.87986,07/07/2020
New York,Trump,33.46251,32.49552,07/07/2020
New York,Biden,57.94556,58.83429,06/07/2020
New York,Trump,33.4625,32.4713,06/07/2020
New York,Biden,57.94579,58.84011,05/07/2020
New York,Trump,33.46239,32.46946,05/07/2020
New York,Biden,57.94313,58.83744,04/07/2020
New York,Trump,33.46256,32.46962,04/07/2020
New York,Biden,57.94313,58.83744,03/07/2020
New York,Trump,33.46256,32.46956,03/07/2020
New York,Biden,57.93974,58.83829,02/07/2020
New York,Trump,33.4622,32.46446,02/07/2020
New York,Biden,57.95818,58.79354,01/07/2020
New York,Trump,33.47916,32.43218,01/07/2020
New York,Biden,57.92952,58.86965,30/06/2020
New York,Trump,33.48565,32.47826,30/06/2020
New York,Biden,58.16145,59.20005,29/06/2020
New York,Trump,33.47594,31.97513,29/06/2020
New York,Biden,58.23387,59.3544,28/06/2020
New York,Trump,33.51453,32.03188,28/06/2020
New York,Biden,58.23387,59.3544,27/06/2020
New York,Trump,33.51453,32.03188,27/06/2020
New York,Biden,58.24402,59.36456,26/06/2020
New York,Trump,33.51976,32.03699,26/06/2020
New York,Biden,58.19117,59.24391,25/06/2020
New York,Trump,33.49026,31.79089,25/06/2020
New York,Biden,58.19054,59.34796,24/06/2020
New York,Trump,33.48895,31.96568,24/06/2020
New York,Biden,58.26701,59.48886,23/06/2020
New York,Trump,33.503,32.26786,23/06/2020
New York,Biden,58.18597,59.22631,22/06/2020
New York,Trump,33.53671,32.21529,22/06/2020
New York,Biden,58.1242,58.95747,21/06/2020
New York,Trump,33.52521,32.17678,21/06/2020
New York,Biden,58.12377,58.95709,20/06/2020
New York,Trump,33.52573,32.17727,20/06/2020
New York,Biden,58.12337,58.8707,19/06/2020
New York,Trump,33.5253,32.10682,19/06/2020
New York,Biden,58.12322,58.87115,18/06/2020
New York,Trump,33.52542,32.10621,18/06/2020
New York,Biden,58.28844,58.9823,17/06/2020
New York,Trump,33.52391,32.15519,17/06/2020
New York,Biden,58.12371,59.02186,16/06/2020
New York,Trump,33.52742,32.27497,16/06/2020
New York,Biden,58.12383,58.74554,15/06/2020
New York,Trump,33.52728,32.44548,15/06/2020
New York,Biden,58.12401,58.74569,14/06/2020
New York,Trump,33.52755,32.44576,14/06/2020
New York,Biden,58.12704,58.67624,13/06/2020
New York,Trump,33.52769,32.53437,13/06/2020
New York,Biden,58.07529,58.66875,12/06/2020
New York,Trump,33.50747,32.88242,12/06/2020
New York,Biden,58.08025,58.67369,11/06/2020
New York,Trump,33.50653,32.88149,11/06/2020
New York,Biden,58.07634,58.6698,10/06/2020
New York,Trump,33.50725,32.88221,10/06/2020
New York,Biden,58.07844,58.64254,09/06/2020
New York,Trump,33.50763,32.91696,09/06/2020
New York,Biden,58.07324,58.52891,08/06/2020
New York,Trump,33.50858,33.01985,08/06/2020
New York,Biden,58.06878,58.52444,07/06/2020
New York,Trump,33.50971,33.02101,07/06/2020
New York,Biden,58.08543,58.6074,06/06/2020
New York,Trump,33.50603,33.15251,06/06/2020
New York,Biden,58.08636,58.44771,05/06/2020
New York,Trump,33.50615,33.30311,05/06/2020
New York,Biden,58.08645,58.18713,04/06/2020
New York,Trump,33.50615,33.3225,04/06/2020
New York,Biden,58.08541,58.17194,03/06/2020
New York,Trump,33.50602,33.4581,03/06/2020
New York,Biden,58.06999,57.9343,02/06/2020
New York,Trump,33.50221,32.9934,02/06/2020
New York,Biden,58.00898,57.90624,01/06/2020
New York,Trump,33.48913,32.92149,01/06/2020
New York,Biden,58.0835,57.74672,31/05/2020
New York,Trump,33.50215,32.92556,31/05/2020
New York,Biden,58.04547,57.8379,30/05/2020
New York,Trump,33.49059,32.98885,30/05/2020
New York,Biden,58.08355,57.88054,29/05/2020
New York,Trump,33.50237,33.07001,29/05/2020
New York,Biden,58.08355,57.88054,28/05/2020
New York,Trump,33.50237,33.07001,28/05/2020
New York,Biden,58.16534,57.82253,27/05/2020
New York,Trump,33.453,32.86629,27/05/2020
New York,Biden,58.13505,58.11573,26/05/2020
New York,Trump,33.44532,32.99119,26/05/2020
New York,Biden,58.16611,57.93747,25/05/2020
New York,Trump,33.45384,32.97491,25/05/2020
New York,Biden,58.16611,57.93747,24/05/2020
New York,Trump,33.45384,32.97491,24/05/2020
New York,Biden,58.15549,57.9992,23/05/2020
New York,Trump,33.4543,32.98772,23/05/2020
New York,Biden,58.10965,57.99958,22/05/2020
New York,Trump,33.43523,33.03005,22/05/2020
New York,Biden,58.10141,57.99149,21/05/2020
New York,Trump,33.43244,33.02747,21/05/2020
New York,Biden,59.03958,58.88807,20/05/2020
New York,Trump,33.23065,32.63509,20/05/2020
New York,Biden,59.04017,58.91364,19/05/2020
New York,Trump,33.23086,32.76139,19/05/2020
New York,Biden,59.03989,58.81736,18/05/2020
New York,Trump,33.23079,32.8246,18/05/2020
New York,Biden,59.02592,59.03188,17/05/2020
New York,Trump,33.21086,33.10632,17/05/2020
New York,Biden,59.03384,59.09928,16/05/2020
New York,Trump,33.21402,33.07679,16/05/2020
New York,Biden,59.03731,59.08826,15/05/2020
New York,Trump,33.21008,33.14343,15/05/2020
New York,Biden,59.0198,59.07067,14/05/2020
New York,Trump,33.19749,33.13086,14/05/2020
New York,Biden,58.98058,58.80087,13/05/2020
New York,Trump,33.18353,33.01309,13/05/2020
New York,Biden,58.97792,58.81458,12/05/2020
New York,Trump,33.17025,32.97046,12/05/2020
New York,Biden,58.97508,58.80193,11/05/2020
New York,Trump,33.19752,33.00158,11/05/2020
New York,Biden,58.97491,58.80179,10/05/2020
New York,Trump,33.19756,32.99937,10/05/2020
New York,Biden,58.98821,58.71402,09/05/2020
New York,Trump,33.17493,32.90293,09/05/2020
New York,Biden,58.97662,58.75318,08/05/2020
New York,Trump,33.19714,32.97686,08/05/2020
New York,Biden,58.9887,58.76523,07/05/2020
New York,Trump,33.18689,32.9667,07/05/2020
New York,Biden,58.99691,58.77348,06/05/2020
New York,Trump,33.18007,32.95989,06/05/2020
New York,Biden,58.99321,58.87007,05/05/2020
New York,Trump,33.18854,32.97667,05/05/2020
New York,Biden,59.04366,59.02068,04/05/2020
New York,Trump,33.16236,32.87245,04/05/2020
New York,Biden,61.60982,61.51308,03/05/2020
New York,Trump,32.84653,32.54851,03/05/2020
New York,Biden,61.56842,61.59796,02/05/2020
New York,Trump,32.86591,32.52731,02/05/2020
New York,Biden,61.53214,61.55896,01/05/2020
New York,Trump,32.88188,32.56796,01/05/2020
New York,Biden,61.51716,61.52112,30/04/2020
New York,Trump,32.88934,32.56398,30/04/2020
New York,Biden,61.51722,61.52117,29/04/2020
New York,Trump,32.88926,32.56389,29/04/2020
New York,Biden,61.52929,61.78401,28/04/2020
New York,Trump,32.8879,32.57582,28/04/2020
New York,Biden,61.51612,61.52841,27/04/2020
New York,Trump,32.89038,32.34547,27/04/2020
New York,Biden,61.53146,61.54375,26/04/2020
New York,Trump,32.88018,32.33532,26/04/2020
New York,Biden,61.55501,61.5625,25/04/2020
New York,Trump,32.875,32.35268,25/04/2020
New York,Biden,61.51687,61.59195,24/04/2020
New York,Trump,32.88988,32.44565,24/04/2020
New York,Biden,61.51687,61.59195,23/04/2020
New York,Trump,32.88988,32.44565,23/04/2020
New York,Biden,57.22066,57.28621,22/04/2020
New York,Trump,35.7165,34.85857,22/04/2020
New York,Biden,57.22066,57.28621,21/04/2020
New York,Trump,35.7165,34.85857,21/04/2020
New York,Biden,57.25776,57.26798,20/04/2020
New York,Trump,35.72879,35.13887,20/04/2020
New York,Biden,57.24195,57.09385,19/04/2020
New York,Trump,35.73046,35.2474,19/04/2020
New York,Biden,57.25253,57.05486,18/04/2020
New York,Trump,35.75503,35.386,18/04/2020
New York,Biden,57.22018,56.98292,17/04/2020
New York,Trump,35.71582,35.36333,17/04/2020
New York,Biden,57.22066,56.97897,16/04/2020
New York,Trump,35.7165,35.35333,16/04/2020
New York,Biden,57.26529,56.66026,15/04/2020
New York,Trump,35.72466,35.07354,15/04/2020
New York,Biden,57.26757,56.35324,14/04/2020
New York,Trump,35.75883,35.27132,14/04/2020
New York,Biden,57.26515,56.00143,13/04/2020
New York,Trump,35.72481,35.22292,13/04/2020
New York,Biden,57.26509,56.00136,12/04/2020
New York,Trump,35.72488,35.22299,12/04/2020
New York,Biden,57.37525,56.26482,11/04/2020
New York,Trump,35.73484,34.48712,11/04/2020
New York,Biden,57.451,56.34087,10/04/2020
New York,Trump,35.74076,34.49298,10/04/2020
New York,Biden,57.26501,56.60117,09/04/2020
New York,Trump,35.72477,34.53855,09/04/2020
New York,Biden,57.26494,56.6011,08/04/2020
New York,Trump,35.72481,34.53859,08/04/2020
New York,Biden,57.27174,56.59913,07/04/2020
New York,Trump,35.74449,34.55436,07/04/2020
New York,Biden,57.26447,56.95652,06/04/2020
New York,Trump,35.72697,34.55618,06/04/2020
New York,Biden,57.25452,56.78196,05/04/2020
New York,Trump,35.74526,34.65959,05/04/2020
New York,Biden,57.25714,56.75964,04/04/2020
New York,Trump,35.74084,34.59864,04/04/2020
New York,Biden,57.25804,56.77186,03/04/2020
New York,Trump,35.75258,34.59876,03/04/2020
New York,Biden,57.26495,57.05651,02/04/2020
New York,Trump,35.72466,34.69123,02/04/2020
New York,Biden,57.26495,57.05651,01/04/2020
New York,Trump,35.72466,34.69123,01/04/2020
New York,Biden,57.26315,57.13729,31/03/2020
New York,Trump,35.76097,34.72924,31/03/2020
New York,Biden,57.26548,57.23108,30/03/2020
New York,Trump,35.72489,34.79673,30/03/2020
New York,Biden,57.26533,57.35186,29/03/2020
New York,Trump,35.72463,34.82594,29/03/2020
New York,Biden,57.26712,57.2832,28/03/2020
New York,Trump,35.7241,34.90612,28/03/2020
New York,Biden,57.26542,57.31361,27/03/2020
New York,Trump,35.7669,34.97619,27/03/2020
New York,Biden,57.26542,57.31361,26/03/2020
New York,Trump,35.7669,34.97619,26/03/2020
New York,Biden,55.75636,55.62893,25/03/2020
New York,Trump,37.26112,35.6808,25/03/2020
New York,Biden,55.75373,55.60127,24/03/2020
New York,Trump,37.25575,35.27102,24/03/2020
New York,Biden,55.76973,56.03673,23/03/2020
New York,Trump,37.33601,36.1867,23/03/2020
New York,Biden,55.75216,56.15781,22/03/2020
New York,Trump,37.26169,36.49238,22/03/2020
New York,Biden,55.75465,56.30984,21/03/2020
New York,Trump,37.25667,36.31728,21/03/2020
New York,Biden,55.75791,56.30853,20/03/2020
New York,Trump,37.26387,36.29152,20/03/2020
New York,Biden,55.76103,56.31165,19/03/2020
New York,Trump,37.27021,36.29782,19/03/2020
New York,Biden,55.76818,55.8145,18/03/2020
New York,Trump,37.30467,35.7521,18/03/2020
New York,Biden,55.76818,55.8145,17/03/2020
New York,Trump,37.30467,35.7521,17/03/2020
New York,Biden,55.77,55.81226,16/03/2020
New York,Trump,37.28171,35.8262,16/03/2020
New York,Biden,55.77972,55.95829,15/03/2020
New York,Trump,37.28634,36.19075,15/03/2020
New York,Biden,55.75353,56.08636,14/03/2020
New York,Trump,37.25629,36.29021,14/03/2020
New York,Biden,55.75373,56.08657,13/03/2020
New York,Trump,37.25575,36.28967,13/03/2020
New York,Biden,55.75709,55.80307,12/03/2020
New York,Trump,37.25443,36.3303,12/03/2020
New York,Biden,55.75573,55.71505,11/03/2020
New York,Trump,37.25061,36.24767,11/03/2020
New York,Biden,55.79723,55.97303,10/03/2020
New York,Trump,37.2022,35.9766,10/03/2020
New York,Biden,55.78615,56.03355,09/03/2020
New York,Trump,37.19756,36.0424,09/03/2020
New York,Biden,55.75373,56.21597,08/03/2020
New York,Trump,37.25575,36.21452,08/03/2020
New York,Biden,55.75373,56.14094,07/03/2020
New York,Trump,37.25575,36.79973,07/03/2020
New York,Biden,55.75371,55.75311,06/03/2020
New York,Trump,37.25578,37.03817,06/03/2020
New York,Biden,55.75352,55.75293,05/03/2020
New York,Trump,37.25602,37.03841,05/03/2020
New York,Biden,55.75246,55.75186,04/03/2020
New York,Trump,37.25711,37.03951,04/03/2020
New York,Biden,55.7532,55.7526,03/03/2020
New York,Trump,37.25601,37.03841,03/03/2020
New York,Biden,55.75368,55.75309,02/03/2020
New York,Trump,37.25534,37.03773,02/03/2020
New York,Biden,55.75366,55.71727,01/03/2020
New York,Trump,37.25558,37.106,01/03/2020
New York,Biden,55.75366,55.71727,29/02/2020
New York,Trump,37.25558,37.106,29/02/2020
New York,Biden,55.75365,55.75262,28/02/2020
New York,Trump,37.25557,37.11959,28/02/2020
New York,Biden,55.74725,55.65283,27/02/2020
New York,Trump,37.24035,37.12368,27/02/2020
Texas,Biden,47.46643,47.44781,03/11/2020
Texas,Trump,48.57118,48.58794,03/11/2020
Texas,Biden,40.17264,40.16347,03/11/2020
Texas,Trump,40.27582,40.27636,03/11/2020
Texas,Biden,47.46643,47.44781,02/11/2020
Texas,Trump,48.57118,48.58794,02/11/2020
Texas,Biden,40.17264,40.16347,02/11/2020
Texas,Trump,40.27582,40.27636,02/11/2020
Texas,Biden,47.4559,47.434,01/11/2020
Texas,Trump,48.46441,48.54471,01/11/2020
Texas,Biden,40.25581,40.22989,01/11/2020
Texas,Trump,40.37126,40.39603,01/11/2020
Texas,Biden,47.23946,47.19829,31/10/2020
Texas,Trump,48.06615,48.24208,31/10/2020
Texas,Biden,40.32888,40.26976,31/10/2020
Texas,Trump,40.4609,40.50724,31/10/2020
Texas,Biden,46.82207,46.77404,30/10/2020
Texas,Trump,47.93625,48.11536,30/10/2020
Texas,Biden,40.43608,40.38253,30/10/2020
Texas,Trump,40.50399,40.58406,30/10/2020
Texas,Biden,46.93267,46.83416,29/10/2020
Texas,Trump,47.86353,48.09527,29/10/2020
Texas,Biden,40.48957,40.54747,29/10/2020
Texas,Trump,40.15145,40.3698,29/10/2020
Texas,Biden,46.36433,46.34799,28/10/2020
Texas,Trump,47.97564,48.14801,28/10/2020
Texas,Biden,39.93319,40.19036,28/10/2020
Texas,Trump,40.11873,40.36049,28/10/2020
Texas,Biden,46.5183,46.55659,27/10/2020
Texas,Trump,47.72824,47.87221,27/10/2020
Texas,Biden,40.05811,40.41061,27/10/2020
Texas,Trump,40.41089,40.44962,27/10/2020
Texas,Biden,46.52976,46.58089,26/10/2020
Texas,Trump,47.71605,47.80744,26/10/2020
Texas,Biden,40.04584,40.40163,26/10/2020
Texas,Trump,40.32545,40.51381,26/10/2020
Texas,Biden,47.4801,47.55072,25/10/2020
Texas,Trump,47.33944,47.52846,25/10/2020
Texas,Biden,39.73315,40.07433,25/10/2020
Texas,Trump,39.83628,40.33863,25/10/2020
Texas,Biden,47.14655,47.22937,24/10/2020
Texas,Trump,47.58155,47.7373,24/10/2020
Texas,Biden,39.6375,39.97748,24/10/2020
Texas,Trump,39.88481,40.32306,24/10/2020
Texas,Biden,47.17032,47.30361,23/10/2020
Texas,Trump,47.80916,47.79274,23/10/2020
Texas,Biden,39.88842,40.14957,23/10/2020
Texas,Trump,40.32623,40.22654,23/10/2020
Texas,Biden,47.11637,47.27499,22/10/2020
Texas,Trump,47.86441,47.78256,22/10/2020
Texas,Biden,39.89689,40.10826,22/10/2020
Texas,Trump,40.2653,40.10883,22/10/2020
Texas,Biden,46.86986,47.05593,21/10/2020
Texas,Trump,48.10905,48.02841,21/10/2020
Texas,Biden,39.84738,40.03822,21/10/2020
Texas,Trump,40.19197,39.99812,21/10/2020
Texas,Biden,46.79348,47.04121,20/10/2020
Texas,Trump,48.38562,48.23697,20/10/2020
Texas,Biden,39.77685,40.02565,20/10/2020
Texas,Trump,40.16491,39.93846,20/10/2020
Texas,Biden,46.77259,47.17656,19/10/2020
Texas,Trump,48.23845,48.04906,19/10/2020
Texas,Biden,39.87181,40.06868,19/10/2020
Texas,Trump,40.26512,39.84267,19/10/2020
Texas,Biden,46.82427,47.22083,18/10/2020
Texas,Trump,48.70924,48.59669,18/10/2020
Texas,Biden,39.89514,40.146,18/10/2020
Texas,Trump,40.61842,40.27626,18/10/2020
Texas,Biden,46.82671,47.20718,17/10/2020
Texas,Trump,48.69751,48.55051,17/10/2020
Texas,Biden,39.8828,40.07072,17/10/2020
Texas,Trump,40.52282,40.16463,17/10/2020
Texas,Biden,46.73175,47.10951,16/10/2020
Texas,Trump,48.68825,48.53151,16/10/2020
Texas,Biden,39.8186,39.90684,16/10/2020
Texas,Trump,40.44569,39.97028,16/10/2020
Texas,Biden,46.61424,47.07853,15/10/2020
Texas,Trump,48.65753,48.51936,15/10/2020
Texas,Biden,39.84784,39.81101,15/10/2020
Texas,Trump,40.52872,39.84373,15/10/2020
Texas,Biden,46.61532,46.97094,14/10/2020
Texas,Trump,48.66979,48.49451,14/10/2020
Texas,Biden,39.82185,39.71677,14/10/2020
Texas,Trump,40.49282,39.72301,14/10/2020
Texas,Biden,46.56169,47.02466,13/10/2020
Texas,Trump,48.56747,48.37541,13/10/2020
Texas,Biden,40.01893,39.72274,13/10/2020
Texas,Trump,40.60516,39.54912,13/10/2020
Texas,Biden,46.277,46.82201,12/10/2020
Texas,Trump,48.609,48.34362,12/10/2020
Texas,Biden,39.84148,39.31625,12/10/2020
Texas,Trump,40.56929,39.06704,12/10/2020
Texas,Biden,46.26738,46.77531,11/10/2020
Texas,Trump,48.61756,48.32251,11/10/2020
Texas,Biden,39.70709,39.65982,11/10/2020
Texas,Trump,40.48186,39.4806,11/10/2020
Texas,Biden,46.22795,46.65842,10/10/2020
Texas,Trump,48.65608,48.34404,10/10/2020
Texas,Biden,39.73234,39.62418,10/10/2020
Texas,Trump,40.73455,39.61509,10/10/2020
Texas,Biden,46.23714,46.66895,09/10/2020
Texas,Trump,48.64567,48.35894,09/10/2020
Texas,Biden,39.93532,39.57373,09/10/2020
Texas,Trump,40.80269,39.58535,09/10/2020
Texas,Biden,46.27598,46.65587,08/10/2020
Texas,Trump,48.48419,48.23477,08/10/2020
Texas,Biden,39.66227,39.22966,08/10/2020
Texas,Trump,40.54992,39.5653,08/10/2020
Texas,Biden,46.05751,46.5043,07/10/2020
Texas,Trump,47.99517,47.59927,07/10/2020
Texas,Biden,39.65744,39.00442,07/10/2020
Texas,Trump,41.10466,39.67348,07/10/2020
Texas,Biden,45.59776,46.08566,06/10/2020
Texas,Trump,48.21851,47.83131,06/10/2020
Texas,Biden,39.96356,39.14144,06/10/2020
Texas,Trump,40.69577,38.63784,06/10/2020
Texas,Biden,45.59505,45.7974,05/10/2020
Texas,Trump,48.22139,48.02615,05/10/2020
Texas,Biden,39.92841,38.89729,05/10/2020
Texas,Trump,40.65266,38.75782,05/10/2020
Texas,Biden,45.59599,45.7504,04/10/2020
Texas,Trump,48.19992,48.11354,04/10/2020
Texas,Biden,40.03687,38.88125,04/10/2020
Texas,Trump,40.59858,38.80213,04/10/2020
Texas,Biden,45.59641,45.67408,03/10/2020
Texas,Trump,48.20047,48.25187,03/10/2020
Texas,Biden,39.97377,38.70401,03/10/2020
Texas,Trump,40.58693,38.80607,03/10/2020
Texas,Biden,45.77011,45.84324,02/10/2020
Texas,Trump,47.99397,48.09828,02/10/2020
Texas,Biden,40.88729,39.03045,02/10/2020
Texas,Trump,42.07906,39.97901,02/10/2020
Texas,Biden,45.86344,46.03644,01/10/2020
Texas,Trump,47.78569,47.65346,01/10/2020
Texas,Biden,41.51829,39.57867,01/10/2020
Texas,Trump,42.4045,39.52831,01/10/2020
Texas,Biden,45.8628,45.91486,30/09/2020
Texas,Trump,47.7896,47.76911,30/09/2020
Texas,Biden,41.97758,39.9685,30/09/2020
Texas,Trump,42.87624,40.0873,30/09/2020
Texas,Biden,45.87399,45.87604,29/09/2020
Texas,Trump,47.78341,47.92289,29/09/2020
Texas,Biden,41.20612,39.88387,29/09/2020
Texas,Trump,42.1153,40.98527,29/09/2020
Texas,Biden,45.84436,45.8177,28/09/2020
Texas,Trump,47.54206,47.68512,28/09/2020
Texas,Biden,41.42013,40.07575,28/09/2020
Texas,Trump,42.49019,41.41859,28/09/2020
Texas,Biden,45.85719,45.81222,27/09/2020
Texas,Trump,47.43828,47.55669,27/09/2020
Texas,Biden,42.17321,40.47535,27/09/2020
Texas,Trump,42.88957,41.69704,27/09/2020
Texas,Biden,45.85507,45.80243,26/09/2020
Texas,Trump,47.43436,47.62218,26/09/2020
Texas,Biden,42.18742,40.57195,26/09/2020
Texas,Trump,42.8793,41.94916,26/09/2020
Texas,Biden,45.86306,45.77008,25/09/2020
Texas,Trump,47.44189,47.6004,25/09/2020
Texas,Biden,42.13727,40.79396,25/09/2020
Texas,Trump,42.85378,42.134,25/09/2020
Texas,Biden,45.9563,45.82896,24/09/2020
Texas,Trump,47.6479,47.83664,24/09/2020
Texas,Biden,42.58622,41.28925,24/09/2020
Texas,Trump,42.9256,42.41922,24/09/2020
Texas,Biden,46.72293,46.60152,23/09/2020
Texas,Trump,46.96414,47.31386,23/09/2020
Texas,Biden,43.44099,41.88521,23/09/2020
Texas,Trump,43.13127,43.27866,23/09/2020
Texas,Biden,46.72723,46.60715,22/09/2020
Texas,Trump,46.93662,47.43475,22/09/2020
Texas,Biden,43.53952,42.09618,22/09/2020
Texas,Trump,43.22879,43.80571,22/09/2020
Texas,Biden,46.73369,46.5625,21/09/2020
Texas,Trump,46.95667,47.39259,21/09/2020
Texas,Biden,43.3436,42.31188,21/09/2020
Texas,Trump,43.10297,44.04298,21/09/2020
Texas,Biden,46.61185,46.46826,20/09/2020
Texas,Trump,47.13303,47.57598,20/09/2020
Texas,Biden,43.2114,42.20332,20/09/2020
Texas,Trump,43.35381,44.38922,20/09/2020
Texas,Biden,46.64731,46.37269,19/09/2020
Texas,Trump,47.26814,47.57804,19/09/2020
Texas,Biden,44.71984,43.38554,19/09/2020
Texas,Trump,45.04041,46.13613,19/09/2020
Texas,Biden,46.64408,46.39075,18/09/2020
Texas,Trump,47.26583,47.58467,18/09/2020
Texas,Biden,44.75046,43.59751,18/09/2020
Texas,Trump,45.06721,46.29406,18/09/2020
Texas,Biden,46.66349,46.34931,17/09/2020
Texas,Trump,47.25473,47.72054,17/09/2020
Texas,Biden,44.80232,43.91403,17/09/2020
Texas,Trump,45.07222,46.8049,17/09/2020
Texas,Biden,46.67395,46.40338,16/09/2020
Texas,Trump,47.26674,47.615,16/09/2020
Texas,Biden,44.66596,44.16084,16/09/2020
Texas,Trump,45.04993,46.88156,16/09/2020
Texas,Biden,46.64288,46.50115,15/09/2020
Texas,Trump,47.24179,47.59393,15/09/2020
Texas,Biden,44.97673,44.61034,15/09/2020
Texas,Trump,45.2424,47.31179,15/09/2020
Texas,Biden,46.67,46.59711,14/09/2020
Texas,Trump,47.25034,47.64143,14/09/2020
Texas,Biden,44.88269,44.8206,14/09/2020
Texas,Trump,45.16755,47.44277,14/09/2020
Texas,Biden,46.66175,46.65293,13/09/2020
Texas,Trump,47.24553,47.60807,13/09/2020
Texas,Biden,44.93773,45.07359,13/09/2020
Texas,Trump,45.20641,47.51421,13/09/2020
Texas,Biden,46.66985,46.60484,12/09/2020
Texas,Trump,47.25832,47.43638,12/09/2020
Texas,Biden,44.89061,45.3795,12/09/2020
Texas,Trump,45.20156,47.59928,12/09/2020
